aid,build_buguize,avg_height,std_dev_height,shape_coefficient_sum,jiaochakou,mean_kuai,shape_index,TotalDensity,value_x,duanbofushe,fengsu,jiangshuiliang,pingjundiwen,qiya,rizhaodanweishu,wendu,shidu,zhengfaliang,gdp,dengguang,ndvi,mean_SVF,zuidiqiwen,zuigaoqiwen,ydl,X,X2,Y,value_y,FID_1,gaodu,area,beijing_GF_midu,beijing_JT_midu,beijing_JZ_midu,beijing_LD_midu,beijing_SY_midu,beijing_TCC_midu,poi_hhd,p_cd,p_gyyd,p_gggl,p_gc,p_jt,p_ld,p_nd,p_sl,p_sy,p_sd,p_st,p_zzyd,landuse_hhd,road_length,road_density,population,population_density,bus_coverage_area,subway_coverage_area,wgarea,building_density,building_area,floor_area_ratio
1490,0.438495014,63.39641464,40.98600248,97.43986536,5,12485.37514,95.54658796,0.023635057,45.79999924,5562.067383,1.797054172,554.1697998,15.3823204,1012.445801,2552.718994,13.45261574,13.45261574,1391.859009,191607.5,47.26061535,4179,0.54200125,-2.503413677,11.85896873,20002328.58,455117.1265,116.4749959,39.89499902,45.79999924,0,0,0.948888511,495.3163567,98.00940676,69.55506286,1.053864589,1130.796704,87.47076087,1.079995548,0.008760515,0,0.044413451,0,0,0.00313545,0.055010697,0.001875027,0.065133495,0,0.034378384,0.667173831,0.932983728,8.894666926,9.373774503,20309,21.40293593,3.472330815,23.77096641,0.948888511,0.235363755,4.075758535,4.295297592
1491,0.411353301,58.49085102,42.45907257,84.86423194,6,15814.7789,63.71716547,0.020457175,46.29999924,5562.186035,1.798622251,550.1341553,15.3803587,1012.565735,2555.38623,13.44351196,13.44351196,1391.463135,193617.5,42.90677547,5687,0.604668056,-2.471515417,11.89343357,22878948,455972.0358,116.4849959,39.89499902,46.29999924,0,0,0.948886734,302.4597032,83.25545839,79.03999214,3.161599686,566.9802103,73.77065933,1.277053151,0.000624968,0,0.042207659,0,0.09048225,0,0.121244361,0.006875145,0.001247439,0,0.056249778,0.6764202,1.080319444,12.71787778,13.40294613,17056,17.97474808,3.435494103,22.15651336,0.948886734,0.213533216,3.382368189,3.564564734
1492,0.41889318,66.39823344,43.966733,115.841327,2,14162.46256,78.01830318,0.02364377,46.5,5570.778723,1.78769898,564.8324336,15.29747587,1010.762888,2544.218833,13.3356287,13.3356287,1394.148712,191625.5,38.45517349,5648,0.552783333,-2.464781523,11.89659119,21949350,456826.9449,116.4949959,39.89499902,46.5,0,0,0.948884992,418.3857933,92.74042773,90.63269074,2.107736994,483.7256401,73.77079479,1.320020629,0.012477442,0,0,0,0.145056259,0.000624994,0.074979318,0,0,0.0043749,0.057514301,0.683886999,0.981457914,5.586695392,5.887642275,20698,21.81297015,4.906210864,15.31832771,0.948884992,0.229109779,4.12962166,4.352078172
1493,0.361090531,58.55718909,49.09984142,88.51118287,1,17903.45818,61.08986617,0.020668483,46.79999924,5562.39209,1.799216747,545.8291016,15.38341808,1012.788757,2557.988037,13.43903065,13.43903065,1391.198364,193617,43.04771169,3909,0.5608925,-2.452790976,11.90573502,21591840,457681.8537,116.5049959,39.89499902,46.79999924,0,0,0.948883284,275.0601729,89.5789835,82.20189074,2.107740788,426.8175096,83.25576113,1.376152941,0.001895761,0,0,0,0.124713024,0.002500104,0.090537258,0,0,0.001874898,0.021246734,0.711677825,0.839620808,4.215357516,4.442440487,17767,18.72411529,3.538368005,9.041460331,0.948883284,0.279975918,4.437213738,4.67624819
1494,0.420811004,36.74663839,17.47677874,112.9019077,1,16082.73915,99.11657915,0.015136319,46.09999847,5562.410645,1.8026402,542.1807251,15.36993217,1012.701477,2560.975586,13.41685772,13.41685772,1390.541016,118852.678,31.87946177,4459,0.587605714,-2.566583849,11.80700646,21967482,458536.7623,116.5149959,39.89499902,46.09999847,0,0,0.94888161,75.87880224,17.91582831,26.34680633,2.107744507,147.5421155,14.75421155,1.277238554,0.010629351,0,0,0,0.060952054,0.034305186,0.036340427,0,0,0,0,0.85306346,0.590549761,3.457219181,3.643467368,4158,4.382000829,1.762671935,4.667432698,0.94888161,0.30466638,3.151190118,3.32095183
1495,0.445336812,34.61310418,16.51688272,122.926218,3,20188.93553,59.77574054,0.015828847,46,5563.896973,1.803634524,538.3452759,15.36949348,1013.032776,2564.14624,13.41507912,13.41507912,1390.12915,175908,28.64871836,4874,0.6001575,-2.511602163,11.82761097,21782738,459391.6706,116.5249959,39.89499902,46,0,0,0.94887997,21.07748149,11.59261482,2.107748149,4.215496298,69.55568892,8.430992597,1.228667943,0.031854578,0,0.04056322,0,0,0.003791238,0.00685402,0,0,0,0.033103781,0.873921236,0.525674662,5.50556101,5.802168014,1281,1.35001269,1.67662484,2.137624687,0.94887997,0.230606696,2.18279063,2.300386455
1496,0.454899803,44.96797656,22.6691483,87.53110471,3,24330.21446,35.26935222,0.018922596,45.79999924,5564.144531,1.804147363,533.8815308,15.37155724,1013.255249,2566.890869,13.40764427,13.40764427,1389.865479,178889,33.88468456,4333,0.585048571,-2.286286831,12.09738922,21448768,460246.5788,116.5349959,39.89499902,45.79999924,0,0,0.948878364,169.6740131,42.15503432,49.53216532,8.431006863,295.0852402,40.0472826,1.336561254,0.008145773,0,0.239875524,0,0,0.006874899,0.070598025,0,0.164780858,0,0.006895585,0.46067961,1.291504158,6.975493712,7.35130442,7092,7.474087584,1.136462064,1.83565265,0.948878364,0.308935688,3.75704921,3.95946346
1497,0.413824782,42.39321909,25.82449902,30.14922447,2,16646.96127,68.60824476,0.020563931,46.09999847,5564.339355,1.805588126,529.6484375,15.36784554,1013.374084,2569.786133,13.39382935,13.39382935,1389.471313,167843,41.7470026,5103,0.78584125,-2.405580044,11.94419289,20002328.58,461101.4867,116.5449959,39.89499902,46.09999847,0,0,0.948876793,86.41796347,17.91591926,36.88571612,2.107755207,123.3036796,16.86204165,1.368410816,0.006240655,0,0.568559825,0,0,0.001247682,0.250505803,0,0,0,0.00062497,0.335656291,1.078865387,11.0344039,11.62891114,3169,3.339738125,0.954395447,2.212597369,0.948876793,0.118543211,1.342931051,1.415284957
1498,0.466411216,33.00680918,12.45709873,56.19225088,4,25645.27717,32.80684905,0.017168678,46.5,5570.778723,1.78769898,564.8324336,15.29747587,1010.762888,2544.218833,13.3356287,13.3356287,1394.148712,174580,30.89344358,7623,0.80384,-2.347229958,12.0083437,22063972,461956.3944,116.5549959,39.89499902,46.5,0,0,0.948875255,51.64008623,13.70043104,9.484913797,5.269396554,87.47198279,12.64655173,1.349567666,0.003125024,0,0.699300001,0,0,0.006875135,0.379539805,0.013688551,0,0,0,0.272634852,1.0831447,5.942873686,6.263071624,2750,2.898168105,1.238036524,2.084472255,0.948875255,0.112257924,0.995890574,1.049548472
1499,0.62678724,40.70982563,20.4577921,91.07535385,2,22592.23219,56.4550038,0.015387395,46.70000076,5564.550293,1.807007074,525.4265137,15.36374664,1013.492554,2572.715576,13.37929249,13.37929249,1389.077393,118852.678,36.41528988,6051.811182,0.75776875,-2.29377389,12.06604004,21807884,462811.3019,116.5649959,39.89499902,46.70000076,0,0,0.948873752,44.26300117,7.377166862,15.8082147,6.323285882,36.88583431,4.215523921,1.46238307,0.001874909,0,0.639246352,0,0,0.001249923,0.271351308,0.007564363,0,0,0,0.32648427,1.062507993,6.219210588,6.554307752,3807,4.012124892,2.388527355,1.140633792,0.948873752,0.087271292,0.976479305,1.029092967
1500,0.653494062,33.79883506,15.72200304,128.3664082,3,19768.17256,46.67295626,0.01749731,46.20000076,5564.775879,1.80840528,521.2247925,15.35925961,1013.610657,2575.675537,13.36411095,13.36411095,1388.683838,171304,27.15770769,7208,0.659561429,-2.321270704,12.02402973,21697420,463666.2092,116.5749959,39.89499902,46.20000076,0,0,0.948872283,55.85577843,11.59270873,10.53882612,0,100.1188481,10.53882612,1.190333705,0.014375022,0,0.231508971,0,0,0.004375049,0.112528512,0,0,0,0,0.690247495,0.925178689,4.477417421,4.718672366,4113,4.334619183,1.363626016,1.097981424,0.948872283,0.164489068,1.520906684,1.602857108
1501,0.765198456,38.94309582,23.17885727,79.1620553,1,23143.19142,42.13061287,0.018653724,46.29999924,5564.811523,1.812636375,517.7394409,15.33821297,1013.418274,2579.003418,13.33161354,13.33161354,1387.897949,170292,24.31395245,5065,0.7166675,-2.566583849,11.80700646,21585254,464521.1163,116.5849959,39.89499902,46.29999924,0,0,0.948870848,17.91603149,3.161652617,4.215536822,1.053884206,15.80826308,1.053884206,1.332440501,0.026242374,0,0.263478996,0,0,0.065627652,0.119275227,0,0,0,0,0.700964239,1.128378477,3.939336306,4.151604313,1719,1.811626949,1.382549054,3.297503118,0.948870848,0.157993568,1.717394255,1.809934679
1502,0.554704828,50.99845411,34.06615635,76.80762011,4,15555.23684,67.7310404,0.018964358,46.20000076,5565.202637,1.812095284,513.1453857,15.34373856,1013.742126,2581.788086,13.32651997,13.32651997,1387.76709,181342,37.10257149,5126,0.6113125,-2.323243618,12.01286507,21642956,465376.0232,116.5949959,39.89499902,46.20000076,0,0,0.948869448,132.7896059,21.07771522,23.18548675,0,168.6217218,13.7005149,1.190647134,0.025657152,0,0.094892945,0,0,0.005000288,0.142551126,0.001252355,0,0,0.003124982,0.844408825,0.790844295,5.645804956,5.950033454,8115,8.552282952,4.331337893,4.917544769,0.948869448,0.173617697,2.495591277,2.630068112
1503,0.447186734,60.85402511,42.64082181,29.40309716,3,16944.07288,87.11375442,0.01909562,46.29999924,5570.778723,1.78769898,564.8324336,15.29747587,1010.762888,2544.218833,13.3356287,13.3356287,1394.148712,169892,32.56052589,4618,0.793882857,-2.299695253,12.0325489,21688358,466230.9299,116.6049959,39.89499902,46.29999924,0,0,0.948868081,46.37104027,22.13163286,12.64664735,2.107774558,49.53270211,14.75442191,1.516297928,0.010623324,0,0,0,0,0.00062503,0.220433693,0,0,0,0.002491066,0.9387718,0.460470131,5.191371251,5.471120122,4907,5.171424878,2.903358969,6.266532455,0.948868081,0.077986553,1.293691047,1.363404537
1504,0.807953391,30.87171615,15.36464217,49.21871674,2,18977.33497,47.40077972,0.027245983,46.20000076,5565.334961,1.815339565,509.5130615,15.32732391,1013.652039,2585.047607,13.298666,13.298666,1387.112915,118852.678,20.21675086,5165,0.831945,-2.311473131,12.00848103,20002328.58,467085.8364,116.6149959,39.89499902,46.20000076,0,0,0.948866749,7.377221311,0,1.053888759,1.053888759,18.96999766,0,0.864427137,0.021854352,0,0.236117928,0,0,0.018114316,0.486387699,0.000624965,0,0,0,0.694998546,1.10507924,4.600839853,4.848773402,2223,2.342794711,0.017008112,6.534530208,0.948866749,0.041400222,0.356759045,0.375984347
1505,0.505678199,45.84981168,22.67763263,57.58189375,1,15304.28146,76.10445752,0.021712992,46.20000076,5566.814941,1.816825747,505.3680115,15.31950092,1013.87854,2588.705078,13.28394413,13.28394413,1386.578857,21138,24.11615658,7556,0.7071,-2.191255808,12.1458168,21882006,467940.7428,116.6249959,39.89499902,46.20000076,0,0,0.94886545,92.74233766,29.50892562,10.53890201,4.215560803,127.5207143,21.07780401,1.336127323,0.001885304,0,0.261264835,0,0,1.03E-05,0.367666356,0,0,0.00062499,0.023093895,0.645758838,1.104543232,6.565260808,6.91906403,18992,20.01548269,3.642731242,9.558024411,0.94886545,0.133137139,1.821787567,1.919964064
1506,0.475640149,57.54878255,36.40684844,77.68144361,2,13178.66926,91.33314596,0.022403287,46.90000153,5567.035156,1.819045544,501.5700073,15.3078022,1013.890869,2591.899414,13.26082516,13.26082516,1386.057007,23066,38.45419807,4469,0.57627,-2.045524836,12.31400776,21387462,468795.6489,116.6349959,39.89499902,46.90000153,0,0,0.948864186,198.1316217,52.69458023,34.77842295,1.053891605,333.029747,43.20955579,1.250954812,0.013130193,0,0,0,0,0.006874637,0.103767753,0,0,0.001249981,0.032521279,0.860800827,0.575018671,7.986906735,8.417333955,27200,28.66585164,4.634353458,8.2937972,0.948864186,0.214963953,3.487285054,3.675220441
1507,0.577167794,45.06930452,25.46695738,161.2534691,0,22066.58039,39.97882996,0.014284114,47.70000076,5567.200195,1.822194338,498.074707,15.29034805,1013.799194,2595.21875,13.23188686,13.23188686,1385.404785,24388,44.69230843,3542,0.592142857,-2.163297653,12.15870476,21512904,469650.5549,116.6449959,39.89499902,47.70000076,0,0,0.948862957,148.5989089,52.69464853,38.99403991,0,189.7007347,36.88625397,1.384428296,0.004375105,0,0,0,0,0.001875059,0.07434492,0,0,0,0.009385357,0.873219548,0.390961313,7.783490402,8.202965821,19103,20.13251742,5.093533408,7.289444598,0.948862957,0.226787396,2.825306088,2.977570225
1508,0.698566459,43.61638135,23.15093617,214.7870215,3,19364.52573,55.8897329,0.017661194,47.59999847,5567.37793,1.825319648,494.6607666,15.27254105,1013.70697,2598.545898,13.20277023,13.20277023,1384.753174,118852.678,42.7029864,3286,0.5608225,-2.566583849,11.80700646,21596956,470505.4608,116.6549959,39.89499902,47.59999847,0,0,0.948861761,137.0062588,42.15577194,26.34735747,3.161682896,186.5392909,24.23956887,1.332187535,0.002500014,0,0.172383526,0,0,0.027469362,0.044419518,0,0,0,0.003750104,0.667960644,0.845591664,8.138732402,8.577363676,18632,19.63615857,6.472751487,5.877239546,0.948861761,0.231440913,2.808443224,2.959802302
1509,0.633654012,43.96853981,24.58292019,174.3284026,3,17903.03018,63.5970197,0.020363664,46.59999847,5570.778723,1.78769898,564.8324336,15.29747587,1010.762888,2544.218833,13.3356287,13.3356287,1394.148712,22562,35.13535659,3468,0.593705714,-2.240351439,12.05291557,21683000,471360.3665,116.6649959,39.89499902,46.59999847,0,0,0.948860599,124.3596795,36.88634561,33.72465884,2.107791177,137.0064265,22.13180736,1.395879443,0.001249993,0,0.083842252,0,0,3.10E-05,0.109351364,0.003749855,0,0,0.006849641,0.776401694,0.710101018,7.312476195,7.706586405,19844,20.91350406,4.669761938,5.529726903,0.948860599,0.216830084,2.66513057,2.808769351
1510,0.528480524,46.61490858,23.74107434,121.5678463,5,17251.9904,60.57640449,0.01962655,46.29999924,5567.635742,1.827468514,491.1072083,15.25978088,1013.717529,2601.763916,13.17912102,13.17912102,1384.233154,23014,37.71892738,6051.811182,0.568135714,-2.514999151,11.70445919,20002328.58,472215.272,116.6749959,39.89499902,46.29999924,0,0,0.948859472,198.1326061,48.47925468,33.72469891,4.215587364,384.6723469,36.88638943,1.20143139,0.01062461,0,0,0,0,0.003124824,0.070035184,0.008750526,0,0.001250071,0.004395869,0.868917242,0.448284002,6.766889824,7.131603808,21442,22.59765606,5.25470352,6.286747366,0.948859472,0.215791526,2.848091123,3.001594237
1511,0.478651121,47.93094118,26.80221671,75.36325085,3,11432.02866,98.41760315,0.024352524,46.70000076,5567.731201,1.823922515,486.4285736,15.2798686,1014.292358,2603.956543,13.1881094,13.1881094,1384.569397,22831,39.7631766,8260,0.594441558,-2.581609488,11.61067867,21480444,473070.1773,116.6849959,39.89499902,46.70000076,0,0,0.948858379,137.0067472,38.99422804,23.18575721,0,157.0308102,31.61694165,1.337402785,0.006247587,0,0.044009928,0,0,0,0.1236049,0.021235152,0,0,0.031796169,0.818829556,0.782697608,5.771396625,6.082463679,18572,19.57299468,5.413188114,6.493327713,0.948858379,0.193108989,2.647115837,2.789790233
1512,0.611465385,34.63529615,14.64999992,26.64442775,2,11714.2879,108.7561346,0.034490245,47.29999924,5568.083008,1.825088322,482.8632355,15.27184916,1014.405182,2607.049194,13.17006636,13.17006636,1384.181274,10712,34.12696775,8675,0.846221591,-2.724129677,11.42344379,21320800,473925.0826,116.6949959,39.89499902,47.29999924,0,0,0.94885732,18.97018617,8.431193851,2.107798463,2.107798463,22.13188386,4.215596926,1.445242979,0.009387068,0,0.450347687,0,0,0.001875091,0.38742682,0.038073137,0,0,0.230608171,0.229962841,1.582974746,8.43359405,8.888158287,1751,1.845377554,1.973061966,9.563037027,0.94885732,0.045629549,0.450839329,0.475139222
1513,0.784011083,27.14171846,2.166487599,3.279267085,4,8414.736822,88.65825635,0.045918603,48.09999847,5570.778723,1.78769898,564.8324336,15.29747587,1010.762888,2544.218833,13.3356287,13.3356287,1394.148712,118852.678,43.80661392,3330,0.951393023,-2.566583849,11.80700646,20317440,474599.6955,116.7028863,39.8951522,48.09999847,0,0,0.546957893,3.656588604,5.484882906,3.656588604,0,7.313177208,0,1.342113179,1.13E-05,0.020815979,0.582387189,0,0,0,0.340930035,0.13563581,0,0,0.166447102,0,1.331870053,4.903811952,8.96561145,814,1.488231562,1.058579848,5.052549659,0.546957893,0.001505463,0.006541043,0.011958952
1514,1.504270957,27.72957622,4.91254431,13.42924458,1,12546.31813,59.15102708,0.035627666,36.70000076,5565.95459,1.762479782,585.0202637,15.28833771,1007.498047,2508.931152,13.33359528,13.33359528,1402.415771,2897,17.68658304,6051.811182,0.927911905,-1.287899017,13.31665611,20002328.58,427061.8116,116.1469654,39.88413056,36.70000076,0,0,0.526945361,0,0,0,0,0,0,0,0.015759337,0,0.819806199,0,0,0,0.561002175,0.141584483,0,0,0.025834024,0,0.923796254,1.772350997,3.363443587,67,0.127147907,0.307889354,0,0.526945361,0.003946017,0.016474024,0.031263248
1515,0.987867508,29.60744439,8.909020599,23.41058983,2,12325.97002,89.98409278,0.03456397,37.59999847,5570.778723,1.78769898,564.8324336,15.29747587,1010.762888,2544.218833,13.3356287,13.3356287,1394.148712,4963,18.94111109,7814,0.964011429,-1.297020793,13.31027126,19295806,427749.3756,116.1549959,39.88499902,37.59999847,0,0,0.949099691,1.053630097,4.214520388,0,6.321780582,2.107260194,3.160890291,1.461472129,0.004375112,0,0.741624803,0,0,0,0.418137986,0.130656286,0,0,0.073643984,0,1.068049086,8.390286953,8.840258857,222,0.233905882,0.45926898,0,0.949099691,0.005346493,0.044069433,0.046432881
1516,0.644717407,34.28182886,17.15821993,91.11284351,1,16948.15751,69.4916429,0.034304475,38.20000076,5564.560547,1.769883513,588.0459595,15.26552677,1007.065002,2509.931885,13.31193066,13.31193066,1401.234741,118852.678,16.43465741,6892,0.88823875,-1.336361051,13.26667309,19912514,428604.4193,116.1649959,39.88499902,38.20000076,0,0,0.94909682,5.268166422,9.48269956,0,18.96539912,0,8.429066275,1.276768585,0.006250157,0,0.822659553,0,0,0,0.4755405,0.156280216,0,0,0.13821858,0,1.109380758,2.97607141,3.135687894,240,0.252871988,1.236680241,0,0.94909682,0.019511595,0.180209356,0.189874576
1517,0.819702044,25.80143219,8.393288124,31.29397801,0,45194.95159,24.20578856,0.018949301,38.90000153,5563.689453,1.77035892,589.413269,15.27944374,1007.350769,2510.24292,13.32862186,13.32862186,1400.969971,122856,12.01504389,7511,0.903505714,-2.566583849,11.80700646,20051094,429459.4627,116.1749959,39.88499902,38.90000153,0,0,0.949093983,4.214545736,0,2.107272868,9.482727905,9.482727905,0,1.241324072,0.00125004,0,0.980364338,0,0,0,0.800629081,0.014436817,0,0.000625022,0.018125557,0,0.344308895,0.432649355,0.455855123,455,0.479404577,0.831052102,0,0.949093983,0.018095694,0.136926715,0.144270976
1518,0.522137928,28.76737224,10.43244432,49.11593717,1,33896.11359,35.76995922,0.019811436,39.5,5563.208984,1.765889406,589.4899902,15.31953812,1008.148987,2510.092285,13.37255096,13.37255096,1401.359375,124078,13.32905928,6665,0.86215,-1.431271315,13.15476513,20778130,430314.5056,116.1849959,39.88499902,39.5,0,0,0.949091181,3.160918636,4.214558182,2.107279091,3.160918636,4.214558182,3.160918636,1.767377934,0.00062503,0.104694208,0.594024654,0,0,0,0.537031019,0.000624982,0,0.002504658,0.10123002,0.12821133,1.398958097,5.567220409,5.865843581,672,0.708045775,0.856524942,0,0.949091181,0.052268504,0.417779835,0.440189356
1519,0.476480635,30.59216894,21.46382271,105.6677335,0,20193.37047,41.83324313,0.01822273,40,5562.437988,1.766041875,590.5026245,15.33204746,1008.42627,2510.616455,13.38791656,13.38791656,1401.094116,124116,22.55327638,6100,0.65858169,-1.44991982,13.13616371,20002328.58,431169.5482,116.1949959,39.88499902,40,0,0,0.949088412,10.53642619,3.160927857,2.107285238,0,14.75099667,1.053642619,1.246037889,0.004374929,0.424594521,0.093576921,0,0,0.002499961,0.11136837,0,0,0,0.048257339,0.306055388,1.377228011,6.18461278,6.516371607,985,1.03783798,1.442551575,0,0.949088412,0.169159668,1.439697189,1.516926317
1520,0.39574591,29.33246885,14.43011696,194.8950299,2,19772.61828,47.360118,0.021558286,40.70000076,5561.925293,1.763254166,590.5744019,15.36018085,1009.009583,2510.90918,13.41935349,13.41935349,1401.221191,133281,28.42083708,6150,0.547862025,-1.51906693,13.05543613,21302744,432024.5904,116.2049959,39.88499902,40.70000076,0,0,0.949085678,9.482810892,5.268228273,2.107291309,1.053645655,6.321873928,4.214582619,1.610494666,0.0075003,0.077566567,0.425096879,0,0,0.004374784,0.206663749,0,0,0,0,0.304207478,1.310272793,3.741106739,3.941800859,1827,1.925010611,0.64102879,0,0.949085678,0.316100207,2.51936365,2.654516562
