aid,build_buguize,avg_height,std_dev_height,shape_coefficient_sum,jiaochakou,mean_kuai,shape_index,TotalDensity,value_x,duanbofushe,fengsu,jiangshuiliang,pingjundiwen,qiya,rizhaodanweishu,wendu,shidu,zhengfaliang,gdp,dengguang,ndvi,mean_SVF,zuidiqiwen,zuigaoqiwen,ydl,X,X2,Y,value_y,FID_1,gaodu,area,beijing_GF_midu,beijing_JT_midu,beijing_JZ_midu,beijing_LD_midu,beijing_SY_midu,beijing_TCC_midu,poi_hhd,p_cd,p_gyyd,p_gggl,p_gc,p_jt,p_ld,p_nd,p_sl,p_sy,p_sd,p_st,p_zzyd,landuse_hhd,road_length,road_density,population,population_density,bus_coverage_area,subway_coverage_area,wgarea,building_density,building_area,floor_area_ratio,Mean patch size,Percent cover of landscape,Administrative fraction,Sport and cultural fraction
631,0.498506616,39.62532094,20.72182596,90.71289145,0,18212.07256,51.08636899,0.020574803,40.40000153,5587.152832,1.799299836,627.15271,15.14645481,1008.370789,2526.718506,13.36730766,13.36730766,1395.218384,99300,12.75326268,5344,0.78975125,-1.963008881,12.62629986,21788241,435585.6641,116.2449959,40.03499902,40.40000153,0,0,0.947027773,29.56618675,5.279676206,4.223740965,0,45.40521537,4.223740965,1.166877802,0.001239623,0,0.656566962,0.0018751,0,0.01370687,0.123085928,0.486138522,0.233602189,0,0,0.04492479,1.442671773,0.687483026,0.725937554,4761,5.027307683,0.813062239,2.396184122,0.947027773,0.1484276,1.602964722,1.69262694,18212.07256,90.71289145,0.04492479,0
632,0.477495353,35.87933203,18.63314983,52.68840914,2,11987.66109,88.54917148,0.027195715,40.5,5589.510742,1.782283068,621.7363281,15.25677204,1010.699951,2526.35083,13.48235607,13.48235607,1397.318481,248517,20.50403476,6051.811182,0.82971,-2.566583849,11.80700646,21789578,436438.8378,116.2549959,40.03499902,40.5,0,0,0.947025226,9.503442727,6.335628485,3.167814242,20.06282354,22.1746997,3.167814242,1.537159707,0.000635288,0,0.674460109,0.003750121,0,3.09E-05,0.078659991,0.61394761,0.084213906,0,0.014997269,0.08793582,1.276241583,3.281920726,3.465505073,1841,1.943982007,1.67388589,5.159468041,0.947025226,0.068796115,0.694517436,0.733367409,11987.66109,52.68840914,0.08793582,20.06282354
633,0.412456719,45.37084466,28.5020817,87.76721837,4,17218.59479,60.391663,0.021666671,40.5,5588.708984,1.783140421,621.1953125,15.26229191,1010.864807,2527.124512,13.48594093,13.48594093,1396.926392,118852.678,34.40914726,6579,0.5945975,-1.911171675,12.69366932,21937706,437292.0113,116.2649959,40.03499902,40.5,0,0,0.947022714,117.209438,35.90199001,8.44752706,3.167822648,76.02774354,28.51040383,1.386388896,0.000624992,0,0,0,0,0.001250021,0.17249133,0.063198379,0,0,0.001249983,0.864957318,0.624464921,7.091807282,7.48852924,9191,9.705152651,3.069480188,5.036773549,0.947022714,0.22367216,2.75057682,2.904446514,17218.59479,87.76721837,0.864957318,3.167822648
634,0.516206972,39.15735871,20.08011048,109.6125398,4,12298.96409,81.57442407,0.027604443,41,5570.778723,1.78769898,564.8324336,15.29747587,1010.762888,2544.218833,13.3356287,13.3356287,1394.148712,269934,32.50443204,6543,0.590627143,-1.935233116,12.66774845,21787646,438145.1844,116.2749959,40.03499902,41,0,0,0.947020235,71.80416796,14.78321105,11.61538011,1.055943646,55.96501326,11.61538011,1.347072919,0.011250645,0,0.232042494,0,0,0.000624977,0.298653448,0.020621352,0,0,0,0.663910749,1.106969358,5.167405544,5.456489053,7414,7.828766195,1.748964051,5.534027442,0.947020235,0.174555598,1.852395691,1.956025461,12298.96409,109.6125398,0.663910749,1.055943646
635,0.475966698,33.10565213,13.92917228,128.926757,3,17537.36648,47.25737492,0.019464721,41.5,5587.749023,1.786878347,620.9776001,15.25149822,1010.716553,2528.36084,13.47216606,13.47216606,1396.141479,254828,27.51567173,5580,0.60675875,-2.085897446,12.4863615,21620688,438998.3572,116.2849959,40.03499902,41.5,0,0,0.94701779,39.07001578,36.95812304,13.72730284,0,119.3219401,30.6224448,1.357849184,0.001239716,0,0.055562522,0,0,0.023104095,0.205733885,0.0062603,0,0,0,0.815927357,0.778983462,7.386613391,7.799867615,5948,6.280769023,4.251868508,3.460156414,0.94701779,0.232742137,2.120721903,2.2393686,17537.36648,128.926757,0.815927357,0
638,0.390488833,48.13267445,30.31394405,101.5700448,3,15031.91523,55.78541984,0.020147645,41.90000153,5585.62793,1.791693568,616.5281982,15.25616455,1010.977722,2532.004883,13.46629333,13.46629333,1394.702759,118852.678,40.82375209,5393,0.559345714,-2.566583849,11.80700646,21894453,441557.8736,116.3149959,40.03499902,41.90000153,0,0,0.947010659,106.6513867,32.73458403,32.73458403,2.111908647,112.9871126,24.28694944,1.441111879,0,0,0.095231748,0,0,0,0.030645471,0.046843397,0,0,0,0.687616443,0.731653671,9.557944862,10.0927532,12582,13.2860173,3.923431085,3.884550662,0.947010659,0.22855987,2.967569454,3.133617795,15031.91523,101.5700448,0.687616443,2.111908647
639,0.493262766,54.88832424,33.00483772,158.7824636,1,13528.69072,61.9892292,0.019712007,41.20000076,5584.989258,1.793709397,614.4250488,15.25568008,1011.024902,2533.493408,13.46127224,13.46127224,1394.179565,260258,30.47026094,3342,0.53902875,-2.506519318,11.97910404,22085138,442411.0451,116.3249959,40.03499902,41.20000076,0,0,0.94700835,236.5343452,47.51806041,48.57401731,1.055956898,345.2979057,42.23827592,1.254901615,0.000625023,0,0.037472863,0,0,0.001874911,0.022500053,0.051834514,0,0,0.00248964,0.802375986,0.569827789,3.72696685,3.935516354,22577,23.84033889,3.87739374,4.556970004,0.94700835,0.254586914,3.813283608,4.02666313,13528.69072,158.7824636,0.802375986,1.055956898
640,0.430423449,55.59382371,33.08231619,127.5171443,3,11409.71175,94.1085127,0.02224263,41.29999924,5570.778723,1.78769898,564.8324336,15.29747587,1010.762888,2544.218833,13.3356287,13.3356287,1394.148712,266298,34.18539079,4489,0.580883784,-2.555142403,11.92175388,21990370,443264.2163,116.3349959,40.03499902,41.29999924,0,0,0.947006075,139.3866454,44.35029626,41.18241796,5.279797174,166.8415907,35.90262078,1.449756319,0.00187504,0,0.04866493,0,0,0,0.009364579,0.11124217,0,0,1.03E-05,0.701152934,0.695959215,6.820889251,7.202582359,21061,22.23956166,4.095273496,8.780028101,0.947006075,0.21441566,3.299831564,3.484488273,11409.71175,127.5171443,0.701152934,5.279797174
641,0.487264441,54.47916091,28.3864724,117.5394706,8,15524.65302,106.7709166,0.018002584,41.5,5584.394043,1.795766115,612.0066528,15.25504112,1011.069519,2535.093018,13.45563698,13.45563698,1393.65625,289216,46.00910187,5399,0.546592045,-2.628959417,11.83322239,21895702,444117.3872,116.3449959,40.03499902,41.5,0,0,0.947003834,168.9539094,60.18983022,54.91002055,1.055961934,203.8006532,46.46232508,1.435315823,0,0,0.002190486,0,0,0,0.007512555,0.035674903,0,0,0.001875021,0.836020154,0.330581278,5.958672462,6.292131295,29786,31.45288216,5.744135837,9.345382953,0.947003834,0.254207953,3.768658614,3.979560038,15524.65302,117.5394706,0.836020154,1.055961934
642,0.441923972,46.52057092,26.93349852,99.74089877,3,14348.5095,56.28990517,0.017126558,41.70000076,5586.048828,1.792136908,606.8201294,15.28950405,1011.931702,2537.118896,13.4852953,13.4852953,1393.929565,270881,37.89389801,6051.811182,0.574735714,-2.459237814,12.04298687,21880157,444970.5578,116.3549959,40.03499902,41.70000076,0,0,0.947001627,126.7157274,45.40646897,17.95139471,5.279821974,107.7083683,41.18261139,1.470736149,0,0,0,0,0,0,0.063064749,0.039968101,0,0,0.00062496,0.912661255,0.390988966,4.539876627,4.793948075,16008,16.90387803,4.34517263,8.117028631,0.947001627,0.245030227,3.154924086,3.331487502,14348.5095,99.74089877,0.912661255,5.279821974
643,0.526759161,51.40733234,24.57788257,106.9462456,4,16910.70454,61.28237427,0.016882823,41.40000153,5585.722656,1.791337132,603.1972656,15.30468845,1012.282104,2538.558105,13.49491596,13.49491596,1393.799683,118852.678,38.58465195,4797,0.55136375,-2.588513613,11.88585091,21789841,445823.7281,116.3649959,40.03499902,41.40000153,0,0,0.946999454,148.8913213,66.52590953,34.84690499,4.223867272,261.8797708,57.02220817,1.393871701,0.000625006,0,0.035707748,0,0,0.004375056,0.033690863,0.013163455,0,0,0,0.812742809,0.487114022,5.813778235,6.139156902,13737,14.50581618,5.696811959,4.906720405,0.946999454,0.213882584,3.050974871,3.221728226,16910.70454,106.9462456,0.812742809,4.223867272
644,0.49396537,27.72447987,16.38373605,78.83118582,1,15274.15024,144.9346497,0.031871294,41,5585.298828,1.79245472,599.7955322,15.30885887,1012.423645,2540.320557,13.49272346,13.49272346,1393.407959,264561,14.84328111,6206,0.740614103,-2.707490921,11.74102688,21716156,446676.8981,116.3749959,40.03499902,41,0,0,0.946997315,17.95147646,12.67163044,8.447753626,0,61.24621379,12.67163044,1.30886983,0.001874947,0,0.673008022,0,0,0,0.536829904,0.073617633,0,0,0.022493023,0.038890368,1.015918042,1.747039518,1.844819928,1267,1.337912981,0.515360555,1.541533803,0.946997315,0.086958904,0.690301463,0.728937086,15274.15024,78.83118582,0.038890368,0
645,0.45455859,27.68697799,18.2424942,30.12913283,0,8688.029446,160.7328297,0.05213657,40.70000076,5570.778723,1.78769898,564.8324336,15.29747587,1010.762888,2544.218833,13.3356287,13.3356287,1394.148712,235687,8.914146662,7595,0.891318056,-2.566583849,11.80700646,21746632,447530.0679,116.3849959,40.03499902,40.70000076,0,0,0.94699521,10.55971551,3.167914652,2.111943101,0,6.335829304,3.167914652,1.43828817,0.00062503,0,0.387676077,0,0,0,0.476709307,0.263878411,0,0,0.085625901,0,1.287141715,0.890287587,0.940118364,311,0.328407152,0,0.087747503,0.94699521,0.02941718,0.230647463,0.243557159,8688.029446,30.12913283,0,0
646,0.617658894,63.40263128,50.84794282,74.35433467,0,6230.218015,173.3056618,0.050015692,40.79999924,5584.912109,1.793581486,596.1799927,15.3127737,1012.563171,2542.175049,13.48986721,13.48986721,1393.016357,235110,11.92637761,8602,0.66774,-2.795888186,11.63337326,21773980,448383.2373,116.3949959,40.03499902,40.79999924,0,0,0.946993138,46.46284986,21.11947721,13.72766018,3.167921581,32.73518967,19.00752949,1.59206463,0.000625001,0,0.725013951,0,0,0.004374748,0.20212039,0.141175594,0,0,0.07372505,0.029934728,1.15833294,2.471921169,2.61028414,7459,7.876509024,2.637799741,5.695435099,0.946993138,0.116823599,1.994938607,2.106603022,6230.218015,74.35433467,0.029934728,3.167921581
647,0.526601276,69.95634104,43.22660245,63.2663601,6,8455.277688,158.1329577,0.033733688,41.09999847,5584.492676,1.795662165,592.602417,15.31101894,1012.597351,2544.230713,13.48075294,13.48075294,1392.494019,18705,28.91606776,7340,0.654951429,-3.09201622,11.27069855,21623410,449236.4065,116.4049959,40.03499902,41.09999847,0,0,0.946991101,261.8820808,74.97430538,32.7352601,3.167928396,335.80041,68.63844859,1.324874747,0.000624995,0,0.450205962,0,0,0,0.096930656,0.178205384,0.029563688,0,0.035035852,0.252298426,1.466452175,8.669344055,9.154620404,12394,13.08776818,4.356944751,9.522465894,0.946991101,0.13008904,2.49900494,2.63888957,8455.277688,63.2663601,0.252298426,3.167928396
648,0.566478964,63.40743015,36.65439913,119.5514817,4,12972.45339,75.33872276,0.021885649,41.20000076,5583.902832,1.800592542,589.5426025,15.29279423,1012.319702,2546.710449,13.45420456,13.45420456,1391.578979,118852.678,35.96293259,6180,0.562865,-3.154747963,11.19385052,21888988,450089.5754,116.4149959,40.03499902,41.20000076,0,0,0.946989098,341.0810122,97.15000967,54.91087503,2.111956732,732.848986,91.87011784,1.196461418,0.001250015,0,0,0,0,0,0.055599138,0.074982406,0,0,0.002499985,0.845973492,0.519738731,6.057627768,6.396723873,21029,22.20616906,5.34142156,11.30910478,0.946989098,0.214790574,3.807641343,4.020786883,12972.45339,119.5514817,0.845973492,2.111956732
649,0.512953438,52.71870044,33.43180506,92.50021828,6,14796.67388,60.76149158,0.023008631,40.90000153,5583.414063,1.804564595,586.1044312,15.27964401,1012.143738,2549.156982,13.43253231,13.43253231,1390.795044,175236,33.46562672,4724,0.624441429,-3.29338026,11.02360249,21684679,450942.7441,116.4249959,40.03499902,40.90000153,0,0,0.946987128,117.2138424,44.35118361,20.06363068,2.111961124,143.6133564,34.84735855,1.404563026,0,0,0.184537132,0,0.009523346,0,0.090013263,0.082514118,0,0,0.000624995,0.621480372,1.078979514,6.416578235,6.775781891,12060,12.73512558,7.429567861,9.799036038,0.946987128,0.182645975,2.691129324,2.841780256,14796.67388,92.50021828,0.621480372,2.111961124
650,0.513238024,52.75296357,30.00632271,59.07402546,5,10640.28307,128.2705321,0.031998484,41.09999847,5583.230469,1.804720998,581.619873,15.28772736,1012.379639,2551.226318,13.43246746,13.43246746,1390.535034,178609,33.46762594,5877,0.6957275,-3.523125172,10.74129963,21621662,451795.9125,116.4349959,40.03499902,41.09999847,0,0,0.946985193,104.5422893,53.85511873,12.67179264,2.111965441,212.2525268,44.35127425,1.316942037,0,0,0.38280089,0,0.012532579,0,0.224696878,0.096880625,0.030643291,0,0,0.283820892,1.448335259,7.299255531,7.707887712,8013,8.461589537,4.824863825,4.250123096,0.946985193,0.15317503,2.165362621,2.286585511,10640.28307,59.07402546,0.283820892,2.111965441
651,0.397588853,28.10373435,12.37803873,61.89482582,0,17217.87803,46.56669736,0.024795255,41.90000153,5570.778723,1.78769898,564.8324336,15.29747587,1010.762888,2544.218833,13.3356287,13.3356287,1394.148712,66114,17.91897746,7814,0.728161429,-3.483982563,10.78832436,21662823,452649.0806,116.4449959,40.03499902,41.90000153,0,0,0.946983291,9.503863565,12.67181809,9.503863565,1.055984841,34.84749974,10.55984841,1.496233705,0.003114723,0,0.921609779,0,0,0,0.484338974,0.027490697,0.014048264,0,0.013132484,0,0.6599596,1.526838564,1.612318377,1398,1.476266807,1.219609019,2.524314952,0.946983291,0.139657961,1.069787178,1.129679043,17217.87803,61.89482582,0,1.055984841
673,0,0,0,0,0,7960.284275,3.071560045,0.005627913,29.70000076,5570.778723,1.78769898,564.8324336,15.29747587,1010.762888,2544.218833,13.3356287,13.3356287,1394.148712,118852.678,23.53930917,6051.811182,0,-2.566583849,11.80700646,20002328.58,423190.2482,116.0998402,40.02512835,29.70000076,0,0,0.015920569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004253295,0,0,0,0,0.023223251,0,0,0,0,0.015691014,0,0.015920569,0,0,0,7960.284275,0,0,0
674,0,0,0,0,0,13198.18566,92.08312363,0.021937656,30.29999924,5570.778723,1.78769898,564.8324336,15.29747587,1010.762888,2544.218833,13.3356287,13.3356287,1394.148712,2450,1.525857985,8895,1,-1.286217928,13.39168072,3619318.25,423634.425,116.1050467,40.02504189,30.29999924,0,0,0.937071182,0,1.06715479,0,0,0,0,-1.00E-10,0.085311546,0,0,0.024004723,0,0,0.041067548,0.813901494,0,0,0,0,0.598220401,0,0,53,0.056559204,0.253992459,0,0.937071182,0,0,0,13198.18566,0,0,0
675,0,0,0,0,0,20591.31912,64.55172279,0.020224275,30.89999962,5579.379883,2.01046443,663.2825317,13.79501534,981.6333618,2551.223389,11.9496479,11.9496479,1368.76355,118852.678,1.430952251,8739,1,-2.566583849,11.80700646,2466091.75,424483.3442,116.1149959,40.02499902,30.89999962,0,0,0.94720068,0,0,0,0,0,0,0,0.005627612,0,0,0.113782691,0,0,0.001863732,0.878725945,0,0,0,0,0.401771621,0,0,1,0.001055742,0,0,0.94720068,0,0,0,20591.31912,0,0,0
676,0.260594169,55.20346574,33.52949989,0.332974191,0,23679.94225,60.4063057,0.01335287,31.70000076,5580.538574,1.977725267,657.7920532,13.99843502,985.5558472,2546.624756,12.16219997,12.16219997,1373.085449,1637,1.503840625,8908,1,-1.357898951,13.3092556,20002328.58,425336.6474,116.1249959,40.02499902,31.70000076,0,0,0.94719769,0,0,0,0,0,0,0,0.012509423,0,0,0.014382307,0,0,0.042545754,0.921187296,0,0,0,0,0.325759857,0,0,15,0.015836187,0,0,0.94719769,0.000827614,0.012364217,0.013053471,23679.94225,0.332974191,0,0
677,0,0,0,0,0,78932.89454,2.466744617,0.004146528,32.59999847,5572.855469,2.068498373,681.9429321,13.50061131,976.0400391,2556.875488,11.6486578,11.6486578,1360.38855,1645,1.602013499,8905,1,-1.434480667,13.22076702,1514227.25,426189.9503,116.1349959,40.02499902,32.59999847,0,0,0.947194734,0,0,0,0,0,0,0,0,0,0,4.04E-08,0,0,0,0.99999996,0,0,0,0,7.27E-07,0,0,0,0,0,0,0.947194734,0,0,0,78932.89454,0,0,0
678,0,0,0,0,0,43054.17331,25.04721179,0.006984666,33,5583.445801,1.905322671,644.7387085,14.44176102,994.1160278,2536.922852,12.62479305,12.62479305,1382.644897,80688,2.029160589,6051.811182,1,-1.495684147,13.15105915,1853837.125,427043.2527,116.1449959,40.02499902,33,0,0,0.947191813,0,0,0,0,0,0,0,0.016241245,0,0,0.000614681,0,0,0.01865699,0.958872667,0,0,0,0,0.186015613,0,0,2,0.002111505,0,0,0.947191813,0,0,0,43054.17331,0,0,0
679,0.727097313,38.89970691,15.5589365,1.762756048,0,12975.19076,93.85629806,0.02812333,33.70000076,5593.19043,1.781140804,616.7554932,15.1629343,1008.14917,2522.818848,13.37867069,13.37867069,1399.53186,133569,3.873557448,8378,0.9828175,-1.551652312,13.08767891,3361716,427896.5547,116.1549959,40.02499902,33.70000076,0,0,0.947188925,5.278777936,1.055755587,0,1.055755587,1.055755587,1.055755587,1.303092403,0.016262833,0,0,0.016265191,0,0,0.281749766,0.626956539,0,0,0.001875059,0,0.795364963,0,0,152,0.160474849,0,0,0.947188925,0.002337421,0.024606612,0.025978568,12975.19076,1.762756048,0,1.055755587
680,0.755356824,26.62345817,7.965548086,58.7346635,0,15786.43453,66.64669466,0.031492388,34.40000153,5570.778723,1.78769898,564.8324336,15.29747587,1010.762888,2544.218833,13.3356287,13.3356287,1394.148712,118852.678,4.108620048,7767,0.875061429,-1.683514118,12.93113708,5397508,428749.8564,116.1649959,40.02499902,34.40000153,0,0,0.947186072,22.17093413,0,0,1.055758768,6.334552608,0,0.664864224,0.005624969,0,0,0.004374995,0,0,0.402282521,0.507192873,0,0,0.003749891,0.080648878,0.987531037,0,0,621,0.655626195,0,0,0.947186072,0.024087974,0.173223245,0.18288196,15786.43453,58.7346635,0.080648878,1.055758768
681,0.762196332,29.55744013,11.41971088,160.4507731,0,15277.14923,69.49124659,0.027523515,34.70000076,5589.721191,1.814586401,626.5313721,14.98728943,1004.8255,2526.555176,13.19804573,13.19804573,1394.689209,135323,3.337615132,7405,0.76075875,-1.627608538,13.0046854,7590333.5,429603.1577,116.1749959,40.02499902,34.70000076,0,0,0.947183252,19.00371439,0,2.111523822,0,5.278809554,0,0.760468802,0.03624588,0,0,0.003749902,0,0,0.267127549,0.53968309,0,0,0,0.379714076,1.194359469,0,0,877,0.925903196,0,0,0.947183252,0.044011159,0.350073775,0.369594557,15277.14923,160.4507731,0.379714076,0
682,0.751849563,30.81354076,14.80648516,26.83280816,0,26310.56851,39.23585033,0.016885012,35.20000076,5588.342285,1.819434166,629.2029419,14.97299099,1004.599243,2526.991699,13.18423367,13.18423367,1393.773682,133317,3.427865028,7261,0.913390909,-2.566583849,11.80700646,20002328.58,430456.4586,116.1849959,40.02499902,35.20000076,0,0,0.947180466,4.223060063,1.055765016,2.111530032,0,8.446120127,1.055765016,1.299650963,0.000624988,0,0,0.000625001,0,0,0.105577954,0.820788912,0,0,0,0.103889352,0.64394073,0,0,423,0.446588602,0,0,0.947180466,0.017564698,0.151047068,0.15947021,26310.56851,26.83280816,0.103889352,0
683,3.634354362,38.00889914,18.7924005,6.148936286,0,72859.8242,13.15618154,0.006858668,36.29999924,5585.094727,1.850836635,638.041687,14.80737591,1001.47583,2530.713867,13.01349545,13.01349545,1389.192505,87813,3.661950707,8054,0.990109756,-1.571542144,13.07828808,12753608,431309.7591,116.1949959,40.02499902,36.29999924,0,0,0.947177715,1.055768083,0,0,0,4.223072332,0,0.500402423,0,0,0,0.000625003,0,0,0.021257387,0.965517624,0,0,0,0,0.120355302,0,0,3,0.003167304,0,0,0.947177715,0.002328794,0.025603107,0.027030943,72859.8242,6.148936286,0,0
684,0.577204639,33.64275842,18.26826986,48.97421636,0,18214.90379,51.84103797,0.020248144,37.40000153,5588.037598,1.796610475,625.9848633,15.12660122,1007.650696,2524.332031,13.34442043,13.34442043,1396.393188,134293,5.116348088,4306,0.778928571,-1.723203301,12.89704418,15015452,432163.0593,116.2049959,40.02499902,37.40000153,0,0,0.947174997,2.111542225,2.111542225,1.055771112,0,2.111542225,2.111542225,1.58109375,0.001875078,0,0.577499376,0.002500146,0,0,0.193066503,0.399828361,0,0,0,0,1.027899106,0,0,295,0.311452478,0,0,0.947174997,0.103245331,1.039125678,1.097078873,18214.90379,48.97421636,0,0
685,0.630351695,32.25848949,15.92082237,233.3456778,0,35080.45604,27.62933606,0.016005215,38.09999847,5588.157227,1.782270789,623.262085,15.21908188,1009.481506,2522.82959,13.44025803,13.44025803,1398.095459,118852.678,7.895237128,3225,0.6385425,-1.793577909,12.81529236,15015452,433016.3591,116.2149959,40.02499902,38.09999847,0,0,0.947172313,23.22703028,1.055774104,1.055774104,1.055774104,34.84054542,1.055774104,0.969271621,0.000624965,0,0.96885648,0,0,0.001874919,0.309953125,2.18E-06,0,0,0,0,0.410124395,0.847465811,0.894732457,2004,2.115771304,0.305658577,0,0.947172313,0.182938317,1.644253208,1.735959957,35080.45604,233.3456778,0,1.055774104
